"0.0800","100000414665"
"0.0100","100000414789"
"0.0100","100000414897"
"2.0400","100000415084"
"0.0100","100000415405"
"57.6300","100000415972"
"0.8400","100000420176"
"0.3200","100000420599"
"9.3900","100000420613"
"0.2400","100000420867"
"0.0100","100000421164"
"2.1000","100000422201"
"0.0500","100000422389"
"0.0700","100000422757"
"0.0100","100000423184"
"1.1000","100000423201"
"0.0100","100000423713"
"0.4100","100000423891"
"0.0100","100000424017"
"0.0600","100000424130"
"0.0100","100000424456"
"0.0800","100000424801"
"0.5100","100000424853"
"0.5100","100000424868"
"0.5500","100000425282"
"0.2500","100000425420"
"1561.0600","100000426203"
"7775.8800","100000426552"
"0.0100","100000426769"
"28.9800","100000426834"
"0.0200","100000426932"
"0.0100","100000427095"
"0.0700","100000427208"
"0.0100","100000427760"
"0.0200","100000427942"
"0.0100","100000428501"
"0.7300","100000430051"
"0.0100","100000430616"
"66.9900","100000430665"
"0.0100","100000431121"
"0.1900","100000431872"
"9.0600","100000431979"
"0.0100","100000431980"
"2.4900","100000431987"
"0.0100","100000431993"
"67.6300","100000432007"
"81.1600","100000432017"
"0.0600","100000432090"
"0.0100","100000432094"
"0.0100","100000432095"
"1.0700","100000432131"
"0.0100","100000432133"
"0.0100","100000432135"
"0.0800","100000432145"
"0.0100","100000432148"
"0.2500","100000432152"
"0.0100","100000432184"
"0.0100","100000432208"
"0.0100","100000432217"
"0.0100","100000432231"
"0.0100","100000432232"
"0.0100","100000432237"
"0.0100","100000432250"
"0.0200","100000432251"
"0.0100","100000432255"
"93.4700","100000432264"
"0.0100","100000432269"
"0.6600","100000432272"
"0.0100","100000432278"
"0.0100","100000432292"
"4.9700","100000432485"
"799.6400","100000432657"
"0.8300","100000433104"
"0.0800","100000433196"
"1745.9400","100000433253"
"0.0100","100000433381"
"0.0400","100000433554"
"0.0600","100000433804"
"500.3700","100000435855"
"0.0100","100000440055"
"0.0100","100000440662"
"0.0100","100000440791"
"0.3100","100000441928"
"0.8900","100000443336"
"0.2000","100000443368"
"0.0100","100000443476"
"0.0100","100000443478"
"0.7700","100000443684"
"0.1700","100000444432"
"0.1200","100000444679"
"1.0000","100000444721"
"0.0100","100000444733"
"2.6100","100000444755"
"5.8700","100000444847"
"0.0200","100000444899"
"0.0100","100000444901"
"0.0300","100000444954"
"0.0100","100000445103"
"0.6600","100000445383"
"0.0200","100000445398"
"2.0800","100000445418"
"0.0100","100000445432"
"0.0100","100000445449"
"0.0100","100000445473"
"0.0100","100000445505"
"0.4800","100000445532"
"40.1500","100000445549"
"0.0100","100000445559"
"0.0100","100000445584"
"0.0100","100000445592"
"0.0100","100000445614"
"0.2400","100000445630"
"2.4100","100000445697"
"0.2500","100000445698"
"10.0100","100000445702"
"0.0100","100000445708"
"0.2000","100000445756"
"0.0300","100000445763"
"4.5200","100000445765"
"1.0100","100000445772"
"12.8600","100000445776"
"0.0100","100000445872"
"2653.0100","100000446264"
"0.0100","100000446518"
"0.0200","100000446554"
"0.0100","100000446623"
"0.0500","100000447254"
"0.4100","100000447324"
"0.2600","100000447840"
"0.2200","100000447904"
"3153.9500","100000447910"
"0.0100","100000448131"
"0.4100","100000448276"
"0.0100","100000448887"
"0.0100","100000449438"
"0.5800","100000449444"
"1.3200","100000449997"
"0.0100","100000450148"
"0.0800","100000450160"
"0.7400","100000450357"
"0.0100","100000450426"
"0.8100","100000451352"
"0.0100","100000451631"
"9.3400","100000451823"
"0.0100","100000452042"
"1.0400","100000452106"
"0.5000","100000452107"
"0.0100","100000452114"
"0.0100","100000452115"
"0.0800","100000452252"
"0.0100","100000452298"
"0.0100","100000452463"
"0.1800","100000452601"
"0.0100","100000452838"
"0.0100","100000453407"
"0.0100","100000453678"
"0.1300","100000453681"
"0.0100","100000453913"
"0.0100","100000454054"
"3.0000","100000454081"
"0.0800","100000455047"
"0.0100","100000460002"
"0.0100","100000460746"
"1.0200","100000460872"
"69.0400","100000461724"
"0.6400","100000461735"
"1.1500","100000461854"
"0.0100","100000462423"
"0.2600","100000462714"
"0.0400","100000463045"
"0.0100","100000463554"
"0.0200","100000463799"
"0.0100","100000463970"
"0.0100","100000464178"
"1.8400","100000464413"
"0.4100","100000464446"
"0.0100","100000464491"
"0.5100","100000464542"
"10.0100","100000464784"
"0.0100","100000464789"
"0.0100","100000464994"
"0.0100","100000465028"
"0.0100","100000465043"
"4.2100","100000465052"
"1.6800","100000465099"
"0.0100","100000465113"
"0.0100","100000465139"
"0.0100","100000465159"
"0.5800","100000465186"
"0.5300","100000465271"
"20.7100","100000465272"
"0.0200","100000465321"
"0.0100","100000465343"
"0.0100","100000465345"
"0.0100","100000465349"
"0.0100","100000465352"
"0.0100","100000465354"
"0.0200","100000465355"
"0.3300","100000465356"
"0.0100","100000465373"
"0.0800","100000465393"
"0.0100","100000465407"
"0.9400","100000465421"
"0.0100","100000465437"
"0.0800","100000465442"
"6688.9300","100000465445"
"0.0100","100000465606"
"0.0100","100000466196"
"0.2600","100000466226"
"14.0200","100000466239"
"0.0100","100000466864"
"0.0600","100000466976"
"0.0100","100000467118"
"0.0100","100000467489"
"0.0100","100000467627"
"0.0100","100000467994"
"3.7800","100000468152"
"0.0100","100000468156"
"1.6600","100000469711"
"0.0200","100000469726"
"0.8800","100000469729"
"3.1400","100000470115"
"0.0200","100000470458"
"0.0100","100000470647"
"0.0100","100000471055"
"0.0100","100000471308"
"0.0100","100000471376"
"0.0100","100000471742"
"0.0100","100000471821"
"0.0100","100000471866"
"0.0600","100000471873"
"0.0100","100000471878"
"0.0100","100000471892"
"3.6600","100000471901"
"0.8400","100000471903"
"0.0100","100000472045"
"0.1600","100000472413"
"0.0100","100000472451"
"34.8000","100000472507"
"30.9700","100000473113"
"0.0100","100000473782"
"0.0100","100000474132"
"2.6400","100000474219"
"0.0900","100000474744"
"0.0500","100000475150"
"0.8300","100000475328"
"0.0100","100000480696"
"0.0100","100000480711"
"0.0100","100000480760"
"0.0100","100000480794"
"0.0100","100000480892"
"0.0100","100000481016"
"0.0100","100000481222"
"1.2700","100000481500"
"0.0100","100000481828"
"0.0100","100000481838"
"0.0700","100000481850"
"0.0100","100000481855"
"205.0600","100000481863"
"0.0100","100000481866"
"0.0100","100000481867"
"0.0100","100000481871"
"0.7500","100000481872"
"0.0100","100000481879"
"0.2000","100000481882"
"0.0100","100000481886"
"0.4200","100000481888"
"1.0300","100000481891"
"0.0100","100000481895"
"0.0100","100000481901"
"0.0100","100000481904"
"0.0100","100000481936"
"0.0100","100000481950"
"0.0100","100000482030"
"0.0400","100000482043"
"1.4000","100000482077"
"0.0100","100000482085"
"0.0300","100000482122"
"0.0100","100000482195"
"0.1300","100000482254"
"0.9600","100000482276"
"0.9600","100000482373"
"0.0100","100000482474"
"0.0800","100000482595"
"0.0100","100000482640"
"60.6200","100000482661"
"76.4400","100000482707"
"0.0100","100000482791"
"0.0100","100000482892"
"0.0200","100000482981"
"0.0900","100000483887"
"0.0100","100000483944"
"0.0100","100000484314"
"0.0200","100000484912"
"0.0100","100000484920"
"0.0100","100000484932"
"0.0100","100000484962"
"0.0100","100000485524"
"0.0300","100000485644"
"0.0100","100000485675"
"0.0100","100000485942"
"1.3600","100000485959"
"0.0100","100000486180"
"0.0100","100000486274"
"0.0100","100000486593"
"0.0300","100000486597"
"0.5800","100000486649"
"53.6000","100000486695"
"0.6900","100000486729"
"0.0100","100000486813"
"0.0200","100000487196"
"0.5800","100000487336"
"5.5200","100000487935"
"9.2800","100000488847"
"0.0600","100000489241"
"0.1800","100000489271"
"1.3400","100000489297"
"0.0800","100000489356"
"0.3500","100000489719"
"0.0100","100000489847"
"0.0500","100000490412"
"0.1200","100000490457"
"0.0100","100000490468"
"0.1100","100000490485"
"13.4500","100000490518"
"0.0100","100000490829"
"0.0200","100000490955"
"1.6600","100000491134"
"0.3300","100000491188"
"0.0100","100000491230"
"0.0200","100000491290"
"0.0200","100000491358"
"0.0100","100000491413"
"0.0100","100000491432"
"0.5200","100000491527"
"5.0000","100000491588"
"0.0900","100000491633"
"0.1600","100000491823"
"0.0100","100000491924"
"1.0100","100000492125"
"0.0100","100000492174"
"0.0100","100000492305"
"0.0100","100000492577"
"0.4200","100000492845"
"0.0800","100000492938"
"0.0300","100000493114"
"0.0800","100000493115"
"90.8900","100000493190"
"0.0100","100000493210"
"0.0900","100000493303"
"0.0100","100000493312"
"0.0900","100000493333"
"0.1100","100000493435"
"1.7700","100000493580"
"0.1600","100000493702"
"0.0100","100000493712"
"0.0100","100000493721"
"0.0100","100000493727"
"0.0100","100000493906"
"0.0100","100000493950"
"0.0100","100000493963"
"24309.8400","100000494016"
"0.1000","100000494018"
"0.5500","100000494023"
"559.6500","100000494041"
"0.1200","100000494154"
"0.0100","100000494205"
"0.0300","100000494257"
"0.0900","100000494260"
"0.0100","100000494292"
"0.8500","100000494392"
"0.0100","100000494552"
"1.4000","100000494736"
"0.0200","100000494843"
"48.5100","100000495354"
"0.0100","100000495376"
"0.0100","100000495382"
"0.0100","100000495429"
"0.0100","100000495462"
"0.0100","100000495867"
"1.6700","100000495960"
"0.0400","100000495993"
"0.0800","100000500392"
"0.0100","100000500480"
"0.0100","100000500489"
"0.0100","100000500524"
"0.0100","100000500532"
"10.0000","100000500854"
"46.4900","100000500925"
"0.0300","100000501097"
"0.2400","100000501408"
"0.0100","100000501626"
"5.7900","100000501644"
"0.0100","100000501665"
"1.1100","100000501671"
"0.0100","100000501680"
"1.5200","100000501687"
"39.8200","100000501689"
"0.0100","100000501696"
"0.1000","100000501699"
"0.0100","100000501712"
"0.0100","100000501713"
"0.0100","100000501718"
"0.0100","100000501723"
"0.0100","100000501724"
"0.0100","100000501737"
"15.3200","100000501738"
"0.0100","100000501750"
"0.0100","100000501761"
"0.0100","100000501766"
"0.0100","100000501772"
"267.1400","100000501786"
"0.0100","100000501790"
"0.1600","100000501819"
"0.0800","100000501828"
"0.4100","100000501932"
"0.0100","100000501944"
"0.0100","100000501950"
"0.0100","100000502031"
"2.0600","100000502083"
"0.0100","100000502138"
"0.0100","100000502143"
"1554.9100","100000502408"
"0.1700","100000502418"
"0.0100","100000502473"
"69.9600","100000502546"
"0.0100","100000502594"
"0.0100","100000502643"
"48.6300","100000503033"
"0.0500","100000503312"
"0.0100","100000503722"
"0.0100","100000504054"
"0.0100","100000504226"
"0.0900","100000505082"
"0.0100","100000505312"
"0.0100","100000505334"
"44.7400","100000505540"
"0.0100","100000505708"
"0.0100","100000505710"
"0.5100","100000505717"
"0.0100","100000505754"
"7.6000","100000505953"
"0.0100","100000505979"
"0.8000","100000506123"
"10.0000","100000506253"
"0.0100","100000506405"
"0.0100","100000506414"
"1.0100","100000506435"
"0.6700","100000506545"
"0.0100","100000506566"
"0.0100","100000506601"
"0.3900","100000506643"
"0.1500","100000506645"
"0.0100","100000506647"
"0.0100","100000506668"
"0.0100","100000506861"
"0.4100","100000507138"
"0.0100","100000507349"
"0.8400","100000507415"
"1.6800","100000507468"
"0.0800","100000508818"
"0.0700","100000509456"
"10.0100","100000509493"
"0.0100","100000509802"
"0.1200","100000510050"
"1.2900","100000510077"
"0.0100","100000510146"
"0.4700","100000510243"
"108.2400","100000510370"
"100.1700","100000510455"
"0.0100","100000510565"
"0.0100","100000510665"
"0.0300","100000510797"
"0.0100","100000510854"
"0.1000","100000511096"
"55.2000","100000511193"
"0.0100","100000511194"
"0.0100","100000511209"
"0.0100","100000511217"
"2.3500","100000511224"
"96.3200","100000511228"
"88.4800","100000511235"
"0.9200","100000511270"
"0.0100","100000511276"
"11.5000","100000511417"
"0.0100","100000511660"
"0.0100","100000511871"
"0.0100","100000512012"
"0.0800","100000512045"
"0.0100","100000512295"
"0.2500","100000512539"
"0.1100","100000512629"
"0.0100","100000512791"
"0.4900","100000512860"
"0.0100","100000512920"
"6.5500","100000512933"
"8.5700","100000512941"
"0.5700","100000512999"
"1.3700","100000513007"
"0.0800","100000513040"
"0.0100","100000513044"
"0.3400","100000513187"
"0.1000","100000513194"
"0.0100","100000513196"
"63.5700","100000513212"
"0.1200","100000513252"
"1.2700","100000513403"
"0.0100","100000513766"
"0.0200","100000513837"
"0.0900","100000513856"
"0.0100","100000513857"
"0.0100","100000513859"
"0.0100","100000513930"
"0.7700","100000513957"
"0.0100","100000513964"
"0.0100","100000514035"
"0.0100","100000514057"
"0.0100","100000514097"
"1.7000","100000514111"
"0.8200","100000514195"
"0.0100","100000514261"
"0.0100","100000514274"
"0.0100","100000514304"
"0.0100","100000514425"
"0.0100","100000514690"
"0.0100","100000514852"
"4.0800","100000514853"
"0.3600","100000515205"
"0.0100","100000515706"
"0.7900","100000515977"
"0.0100","100000520016"
"0.0100","100000520098"
"0.0300","100000520819"
"12.9600","100000520922"
"0.0100","100000521012"
"1495.7400","100000521026"
"0.0100","100000521130"
"4.3000","100000521302"
"1.5300","100000521349"
"0.0800","100000521364"
"0.3000","100000521406"
"0.1200","100000521474"
"0.3800","100000521545"
"0.0900","100000521818"
"0.0100","100000521839"
"0.0100","100000521876"
"0.3300","100000522065"
"0.0100","100000522298"
"103.8600","100000522556"
"43.1700","100000522622"
"0.0100","100000522714"
"27.0200","100000523131"
"431.2000","100000523173"
"1866.1400","100000523259"
"0.0100","100000523758"
"0.4200","100000523806"
"0.0100","100000524127"
"0.0100","100000524385"
"0.0100","100000524442"
"1.0000","100000524482"
"1.6800","100000524746"
"0.0100","100000524909"
"0.0100","100000524941"
"20835.8900","100000525015"
"0.0100","100000525194"
"0.0100","100000525443"
"0.0100","100000525467"
"0.0100","100000525587"
"0.4300","100000525930"
"0.0100","100000526114"
"0.9700","100000526523"
"0.0100","100000526951"
"0.0100","100000527102"
"0.0100","100000527165"
"0.0100","100000527381"
"71.5300","100000528006"
"1.6100","100000528048"
"0.0100","100000528945"
"0.0100","100000529008"
"0.1000","100000529051"
"0.0100","100000529079"
"0.0300","100000529114"
"0.0400","100000529294"
"0.0200","100000529632"
"0.4100","100000529836"
"0.0400","100000530069"
"78.0300","100000530132"
"0.0100","100000530173"
"0.1200","100000530376"
"0.0100","100000530438"
"0.0900","100000530442"
"0.0100","100000530815"
"0.0100","100000531044"
"0.0100","100000531198"
"0.0100","100000531352"
"1.6700","100000531601"
"0.0100","100000531688"
"0.0400","100000532467"
"1.0000","100000532785"
"101.7000","100000533064"
"0.2100","100000533109"
"0.5600","100000533150"
"301.6100","100000533954"
"0.0100","100000534023"
"0.2100","100000534544"
"231.8800","100000534580"
"5.0100","100000534651"
"0.5100","100000534741"
"0.0100","100000535007"
"1055.3700","100000535203"
"0.0100","100000535211"
"0.0100","100000535213"
"0.0100","100000535224"
"0.2200","100000535358"
"0.0100","100000535597"
"0.0100","100000535637"
"0.5200","100000535644"
"0.0100","100000535665"
"1.6300","100000535863"
"0.0200","100000535917"
"0.0200","100000540176"
"0.0900","100000540308"
"317.0000","100000540312"
"0.0100","100000540390"
"0.4900","100000540416"
"1.1200","100000540833"
"0.0100","100000540884"
"0.0300","100000541129"
"0.2400","100000541184"
"1.2300","100000541206"
"0.8300","100000541447"
"0.0100","100000541472"
"0.0900","100000541537"
"0.2000","100000541597"
"0.0100","100000541784"
"0.0100","100000541812"
"0.0100","100000541818"
"0.0800","100000541820"
"0.0500","100000541984"
"0.0100","100000542047"
"0.0200","100000542049"
"0.0100","100000542102"
"0.0100","100000542127"
"0.0100","100000542155"
"0.6000","100000542187"
"0.1600","100000542203"
"1.5700","100000542359"
"0.0100","100000542429"
"0.0100","100000542435"
"0.0100","100000543227"
"0.0100","100000543581"
"0.4400","100000543648"
"0.1000","100000543672"
"1062.3700","100000543744"
"0.0100","100000543754"
"0.2900","100000543762"
"0.0100","100000543904"
"2.8200","100000544152"
"0.0100","100000544297"
"0.0100","100000544511"
"0.0100","100000544579"
"0.0100","100000544612"
"1.0500","100000544735"
"0.0100","100000544868"
"0.0900","100000544993"
"1.0500","100000545006"
"112.9800","100000545150"
"0.0100","100000546014"
"0.0100","100000546169"
"0.2500","100000546277"
"0.0100","100000546642"
"0.0100","100000547283"
"0.0100","100000547399"
"0.0100","100000547470"
"1326.6400","100000547832"
"0.7200","100000547956"
"37.7600","100000547991"
"0.0100","100000548092"
"0.3800","100000548222"
"0.0500","100000548474"
"8.0600","100000548557"
"1.2600","100000548583"
"0.0100","100000548703"
"0.1800","100000548812"
"516.1300","100000548867"
"0.0100","100000549363"
"0.0100","100000549388"
"0.7900","100000550087"
"0.0100","100000550173"
"0.0100","100000550256"
"64.1400","100000550503"
"0.0100","100000550573"
"0.0100","100000550585"
"0.0100","100000550679"
"0.0100","100000550851"
"3.3200","100000551112"
"0.0100","100000551273"
"1544.5700","100000551401"
"0.0400","100000551454"
"0.0100","100000551459"
"0.0100","100000551485"
"0.0100","100000551555"
"0.0300","100000551619"
"0.0100","100000551937"
"0.0100","100000551960"
"0.0100","100000552019"
"0.0200","100000552027"
"0.3800","100000552033"
"0.0100","100000552088"
"2.8100","100000552836"
"0.0100","100000552954"
"20.1100","100000553208"
"0.0100","100000553473"
"8.4400","100000553548"
"0.0100","100000553882"
"0.0100","100000554315"
"0.0100","100000554355"
"0.1600","100000554949"
"75.7800","100000555012"
"0.0100","100000555037"
"0.1200","100000555053"
"0.0100","100000555168"
"0.0100","100000555190"
"6.9000","100000555299"
"0.0200","100000555613"
"0.2000","100000555671"
"147.6500","100000555678"
"0.0100","100000560126"
"0.0100","100000560233"
"0.0100","100000560421"
"10219.5300","100000560458"
"0.0100","100000560570"
"0.0100","100000560698"
"0.0100","100000560719"
"0.0700","100000560817"
"0.0900","100000560993"
"0.0100","100000560994"
"0.0900","100000561261"
"0.0900","100000561263"
"0.0100","100000561362"
"0.0100","100000580062"
"0.0100","100000580089"
"0.0100","100000580152"
"0.0100","100000580321"
"0.0100","100000580349"
"0.0100","100000580501"
"0.1700","100000580606"
"0.0100","100000580691"
"0.0900","100000580726"
"1029.4800","100000580741"
"0.8900","100000581057"
"3773.6900","100000581155"
"0.0100","100000600029"
"0.0100","100000600044"
"2.5100","100000600171"
"0.0100","100000600191"
"1.1500","100000600206"
"0.0900","100000600246"
"0.0900","100000600255"
"0.0500","100000600318"
"0.0100","100000600332"
"0.2800","100000600475"
"0.0700","100000600722"
"0.0700","100000600726"
"0.0100","100000600742"
"0.4000","100000600810"
"0.5200","100000600871"
"0.0200","100000600885"
"0.0100","100000600901"
"0.0100","100000600920"
"0.0900","100000601349"
"71.1200","100000601423"
"0.9400","100000601746"
"0.4200","100000601838"
"0.0100","100000601922"
"0.4000","100000601937"
"0.0100","100000601979"
"0.0100","100000602148"
"0.0100","100000602267"
"0.5700","100000602405"
"1.7700","100000602457"
"0.0100","100000602461"
"10.0100","100000602493"
"0.0100","100000602674"
"32.2200","100000602929"
"0.0100","100000602981"
"0.6900","100000603049"
"0.0100","100000603086"
"0.0900","100000603090"
"0.0100","100000603095"
"6.5900","100000603181"
"0.7200","100000603267"
"0.0100","100000603272"
"420.0100","100000603311"
"0.0800","100000603405"
"0.1000","100000603475"
"0.0800","100000603541"
"0.0100","100000603561"
"0.0100","100000603643"
"0.2500","100000603663"
"0.0400","100000603757"
"0.0100","100000603777"
"0.1100","100000603859"
"0.0600","100000603937"
"0.0100","100000603940"
"0.0100","100000604201"
"3.3300","100000604554"
"0.0100","100000604938"
"0.0100","100000604999"
"0.0100","100000605073"
"0.1000","100000605087"
"0.0100","100000605174"
"0.0100","100000605190"
"0.0100","100000605217"
"368.1500","100000605235"
"0.0100","100000605254"
"0.0100","100000605517"
"0.0100","100000605536"
"0.0100","100000605589"
"0.0100","100000605597"
"0.0700","100000605850"
"0.4800","100000605860"
"0.0200","100000606442"
"0.0100","100000606461"
"0.0100","100000606603"
"0.0100","100000606724"
"893.0600","100000606767"
"0.0500","100000606769"
"0.0900","100000606770"
"57.0400","100000606828"
"542.8600","100000606965"
"0.0100","100000607226"
"0.0100","100000607359"
"1.2900","100000607451"
"0.0100","100000607490"
"0.0100","100000607539"
"0.0100","100000607751"
"0.0100","100000607972"
"0.0100","100000607975"
"0.0100","100000607991"
"0.0100","100000608044"
"53.7000","100000608127"
"0.0100","100000608521"
"0.0100","100000608724"
"0.0900","100000608866"
"0.2400","100000608919"
"167.1000","100000609388"
"0.0100","100000609407"
"0.0700","100000609408"
"6988.1600","100000609748"
"0.0100","100000609786"
"152.1100","100000609804"
"0.0100","100000609838"
"0.0100","100000610070"
"0.0100","100000610331"
"1.2000","100000610402"
"0.0100","100000610440"
"0.0100","100000610650"
"0.2000","100000610908"
"0.0100","100000610936"
"0.0100","100000611415"
"3.3500","100000611448"
"0.7600","100000611630"
"0.4900","100000611741"
"0.0100","100000611856"
"0.0100","100000612214"
"0.0100","100000612510"
"0.0100","100000612603"
"0.0800","100000620048"
"0.0200","100000620258"
"4.1700","100000620500"
"0.0100","100000620542"
"0.0100","100000620649"
"0.5900","100000620656"
"0.3500","100000620666"
"0.2000","100000620682"
"0.3200","100000620693"
"0.1300","100000620759"
"0.2700","100000620797"
"0.1100","100000620822"
"0.0100","100000620845"
"0.1000","100000620846"
"0.0100","100000620863"
"0.4900","100000620915"
"0.0100","100000620920"
"7663.4300","100000621002"
"0.0100","100000621026"
"10.0000","100000621094"
"0.2800","100000621175"
